name,prefix,zone
Poland-OLO_48895065,48895065,1996
Poland-OLO_48895313,48895313,1996
Poland-OLO_48895314,48895314,1996
Poland-OLO_48895315,48895315,1996
Poland-OLO_48895500,48895500,1996
Poland-OLO_48895552,48895552,1996
Poland-OLO_48895553,48895553,1996
Poland-OLO_48895554,48895554,1996
Poland-OLO_48895555,48895555,1996
Poland-OLO_48896110,48896110,1996
Poland-OLO_48896111,48896111,1996
Poland-OLO_4889612,4889612,1996
Poland-OLO_48896131,48896131,1996
Poland-OLO_48896132,48896132,1996
Poland-OLO_48896133,48896133,1996
Poland-OLO_48896134,48896134,1996
Poland-OLO_48896135,48896135,1996
Poland-OLO_48896141,48896141,1996
Poland-OLO_48896142,48896142,1996
Poland-OLO_48896143,48896143,1996
Poland-OLO_48896144,48896144,1996
Poland-OLO_48896158,48896158,1996
Poland-OLO_48896159,48896159,1996
Poland-OLO_48896171,48896171,1996
Poland-OLO_48896172,48896172,1996
Poland-OLO_48896173,48896173,1996
Poland-OLO_48896174,48896174,1996
Poland-OLO_48896175,48896175,1996
Poland-OLO_48896219,48896219,1996
Poland-OLO_48896222,48896222,1996
Poland-OLO_48896271,48896271,1996
Poland-OLO_48896272,48896272,1996
Poland-OLO_48896273,48896273,1996
Poland-OLO_48896444,48896444,1996
Poland-OLO_4889650,4889650,1996
Poland-OLO_4889651,4889651,1996
Poland-OLO_48896521,48896521,1996
Poland-OLO_48896522,48896522,1996
Poland-OLO_48896523,48896523,1996
Poland-OLO_4889653,4889653,1996
Poland-OLO_4889658,4889658,1996
Poland-OLO_4889659,4889659,1996
Poland-OLO_4889670,4889670,1996
Poland-OLO_48896711,48896711,1996
Poland-OLO_48896712,48896712,1996
Poland-OLO_48896713,48896713,1996
Poland-OLO_48896714,48896714,1996
Poland-OLO_48896715,48896715,1996
Poland-OLO_4889672,4889672,1996
Poland-OLO_4889673,4889673,1996
Poland-OLO_4889674,4889674,1996
Poland-OLO_4889675,4889675,1996
Poland-OLO_4889676,4889676,1996
Poland-OLO_4889677,4889677,1996
Poland-OLO_4889678,4889678,1996
Poland-OLO_4889679,4889679,1996
Poland-OLO_4889721,4889721,1996
Poland-OLO_4889722,4889722,1996
Poland-OLO_48897220,48897220,1996
Poland-OLO_48897221,48897221,1996
Poland-OLO_48897222,48897222,1996
Poland-OLO_48897223,48897223,1996
Poland-OLO_48897224,48897224,1996
Poland-OLO_48897225,48897225,1996
Poland-OLO_48897227,48897227,1996
Poland-OLO_48897228,48897228,1996
Poland-OLO_48897229,48897229,1996
Poland-OLO_48897231,48897231,1996
Poland-OLO_48897232,48897232,1996
Poland-OLO_48897679,48897679,1996
Poland-OLO_48898881,48898881,1996
Poland-OLO_48898888,48898888,1996
Poland-OLO_48913070,48913070,1996
Poland-OLO_48913076,48913076,1996
Poland-OLO_48913077,48913077,1996
Poland-OLO_48913078,48913078,1996
Poland-OLO_48913079,48913079,1996
Poland-OLO_48913111,48913111,1996
Poland-OLO_4891333,4891333,1996
Poland-OLO_4891350,4891350,1996
Poland-OLO_4891351,4891351,1996
Poland-OLO_48913584,48913584,1996
Poland-OLO_48913585,48913585,1996
Poland-OLO_4891383,4891383,1996
Poland-OLO_48913830,48913830,1996
Poland-OLO_48913831,48913831,1996
Poland-OLO_48913833,48913833,1996
Poland-OLO_48913834,48913834,1996
Poland-OLO_48913835,48913835,1996
Poland-OLO_48913836,48913836,1996
Poland-OLO_48913837,48913837,1996
Poland-OLO_48913838,48913838,1996
Poland-OLO_48913839,48913839,1996
Poland-OLO_4891400,4891400,1996
Poland-OLO_48914040,48914040,1996
Poland-OLO_48914203,48914203,1996
Poland-OLO_48914204,48914204,1996
Poland-OLO_48914205,48914205,1996
Poland-OLO_48914206,48914206,1996
Poland-OLO_48914207,48914207,1996
Poland-OLO_48914208,48914208,1996
Poland-OLO_48914209,48914209,1996
Poland-OLO_4891443,4891443,1996
Poland-OLO_48914440,48914440,1996
Poland-OLO_48914551,48914551,1996
Poland-OLO_48914555,48914555,1996
Poland-OLO_48914556,48914556,1996
Poland-OLO_4891471,4891471,1996
Poland-OLO_48914721,48914721,1996
Poland-OLO_48914722,48914722,1996
Poland-OLO_48914723,48914723,1996
Poland-OLO_48914724,48914724,1996
Poland-OLO_48914725,48914725,1996
Poland-OLO_48915065,48915065,1996
Poland-OLO_4891550,4891550,1996
Poland-OLO_4891551,4891551,1996
Poland-OLO_4891552,4891552,1996
Poland-OLO_4891553,4891553,1996
Poland-OLO_4891554,4891554,1996
Poland-OLO_48915555,48915555,1996
Poland-OLO_4891556,4891556,1996
Poland-OLO_4891557,4891557,1996
Poland-OLO_4891558,4891558,1996
Poland-OLO_4891559,4891559,1996
Poland-OLO_48915915,48915915,1996
Poland-OLO_4891810,4891810,1996
Poland-OLO_4891811,4891811,1996
Poland-OLO_4891812,4891812,1996
Poland-OLO_4891813,4891813,1996
Poland-OLO_4891814,4891814,1996
Poland-OLO_48918150,48918150,1996
Poland-OLO_48918151,48918151,1996
Poland-OLO_48918152,48918152,1996
Poland-OLO_48918153,48918153,1996
Poland-OLO_48918154,48918154,1996
Poland-OLO_48918155,48918155,1996
Poland-OLO_48918160,48918160,1996
Poland-OLO_48918161,48918161,1996
Poland-OLO_48918162,48918162,1996
Poland-OLO_48918163,48918163,1996
Poland-OLO_48918164,48918164,1996
Poland-OLO_48918165,48918165,1996
Poland-OLO_48918171,48918171,1996
Poland-OLO_48918172,48918172,1996
Poland-OLO_48918173,48918173,1996
Poland-OLO_48918174,48918174,1996
Poland-OLO_4891818,4891818,1996
Poland-OLO_48918190,48918190,1996
Poland-OLO_48918191,48918191,1996
Poland-OLO_48918192,48918192,1996
Poland-OLO_48918193,48918193,1996
Poland-OLO_48918194,48918194,1996
Poland-OLO_48918195,48918195,1996
Poland-OLO_4891820,4891820,1996
Poland-OLO_4891821,4891821,1996
Poland-OLO_4891822,4891822,1996
Poland-OLO_48918231,48918231,1996
Poland-OLO_4891829,4891829,1996
Poland-OLO_4891831,4891831,1996
Poland-OLO_4891834,4891834,1996
Poland-OLO_4891835,4891835,1996
Poland-OLO_4891836,4891836,1996
Poland-OLO_48918360,48918360,1996
Poland-OLO_48918361,48918361,1996
Poland-OLO_48918362,48918362,1996
Poland-OLO_48918363,48918363,1996
Poland-OLO_48918364,48918364,1996
Poland-OLO_48918365,48918365,1996
Poland-OLO_48918366,48918366,1996
Poland-OLO_48918368,48918368,1996
Poland-OLO_48918369,48918369,1996
Poland-OLO_48918511,48918511,1996
Poland-OLO_48918512,48918512,1996
Poland-OLO_48918513,48918513,1996
Poland-OLO_48918514,48918514,1996
Poland-OLO_4891852,4891852,1996
Poland-OLO_4891853,4891853,1996
Poland-OLO_4891858,4891858,1996
Poland-OLO_489188,489188,1996
Poland-OLO_4894300,4894300,1996
Poland-OLO_48943067,48943067,1996
Poland-OLO_48943070,48943070,1996
Poland-OLO_48943556,48943556,1996
Poland-OLO_4894710,4894710,1996
Poland-OLO_4894711,4894711,1996
Poland-OLO_4894712,4894712,1996
Poland-OLO_4894713,4894713,1996
Poland-OLO_48947140,48947140,1996
Poland-OLO_48947141,48947141,1996
Poland-OLO_48947151,48947151,1996
Poland-OLO_48947152,48947152,1996
Poland-OLO_4894716,4894716,1996
Poland-OLO_4894717,4894717,1996
Poland-OLO_48947181,48947181,1996
Poland-OLO_48947182,48947182,1996
Poland-OLO_48947183,48947183,1996
Poland-OLO_48947191,48947191,1996
Poland-OLO_48947192,48947192,1996
Poland-OLO_48947193,48947193,1996
Poland-OLO_48947194,48947194,1996
Poland-OLO_4894720,4894720,1996
Poland-OLO_4894721,4894721,1996
Poland-OLO_4894722,4894722,1996
Poland-OLO_48947231,48947231,1996
Poland-OLO_48947232,48947232,1996
Poland-OLO_4894731,4894731,1996
Poland-OLO_4894732,4894732,1996
Poland-OLO_4894733,4894733,1996
Poland-OLO_4894734,4894734,1996
Poland-OLO_4894735,4894735,1996
Poland-OLO_48947474,48947474,1996
Poland-OLO_48947475,48947475,1996
Poland-OLO_48947476,48947476,1996
Poland-OLO_48947478,48947478,1996
Poland-OLO_48947479,48947479,1996
Poland-OLO_48948880,48948880,1996
Poland-OLO_48948881,48948881,1996
Poland-OLO_48948888,48948888,1996
Poland-OLO_48948889,48948889,1996
Poland-OLO_48952222,48952222,1996
Poland-OLO_48953067,48953067,1996
Poland-OLO_48953070,48953070,1996
Poland-OLO_4895333,4895333,1996
Poland-OLO_48957110,48957110,1996
Poland-OLO_48957111,48957111,1996
Poland-OLO_48957115,48957115,1996
Poland-OLO_48957116,48957116,1996
Poland-OLO_48957117,48957117,1996
Poland-OLO_48957118,48957118,1996
Poland-OLO_48957119,48957119,1996
Poland-OLO_48957121,48957121,1996
Poland-OLO_48957122,48957122,1996
Poland-OLO_48957123,48957123,1996
Poland-OLO_48957124,48957124,1996
Poland-OLO_48957125,48957125,1996
Poland-OLO_48957131,48957131,1996
Poland-OLO_48957132,48957132,1996
Poland-OLO_48957133,48957133,1996
Poland-OLO_4895714,4895714,1996
Poland-OLO_48957151,48957151,1996
Poland-OLO_48957152,48957152,1996
Poland-OLO_48957153,48957153,1996
Poland-OLO_48957154,48957154,1996
Poland-OLO_48957155,48957155,1996
Poland-OLO_48957156,48957156,1996
Poland-OLO_48957157,48957157,1996
Poland-OLO_48957158,48957158,1996
Poland-OLO_48957159,48957159,1996
Poland-OLO_48957197,48957197,1996
Poland-OLO_48957198,48957198,1996
Poland-OLO_48957199,48957199,1996
Poland-OLO_48957301,48957301,1996
Poland-OLO_48957302,48957302,1996
Poland-OLO_48957303,48957303,1996
Poland-OLO_48957304,48957304,1996
Poland-OLO_48957305,48957305,1996
Poland-OLO_48957313,48957313,1996
Poland-OLO_48957341,48957341,1996
Poland-OLO_48957342,48957342,1996
Poland-OLO_4895735,4895735,1996
Poland-OLO_4895736,4895736,1996
Poland-OLO_4895737,4895737,1996
Poland-OLO_4895738,4895738,1996
Poland-OLO_4895739,4895739,1996
Poland-OLO_48957401,48957401,1996
Poland-OLO_48957402,48957402,1996
Poland-OLO_48957403,48957403,1996
Poland-OLO_48957404,48957404,1996
Poland-OLO_48957497,48957497,1996
Poland-OLO_48957498,48957498,1996
Poland-OLO_48957499,48957499,1996
Poland-OLO_48957505,48957505,1996
Poland-OLO_48957665,48957665,1996
Poland-OLO_48957666,48957666,1996
Poland-OLO_48957667,48957667,1996
Poland-OLO_48957668,48957668,1996
Poland-OLO_48957669,48957669,1996
Poland-OLO_48957800,48957800,1996
Poland-OLO_48957801,48957801,1996
Poland-OLO_48957802,48957802,1996
Poland-OLO_48957807,48957807,1996
Poland-OLO_48957808,48957808,1996
Poland-OLO_48957809,48957809,1996
Poland-OLO_4895781,4895781,1996
Poland-OLO_4895782,4895782,1996
Poland-OLO_4895783,4895783,1996
Poland-OLO_48957841,48957841,1996
Poland-OLO_48957842,48957842,1996
Poland-OLO_48957843,48957843,1996
Poland-OLO_48957844,48957844,1996
Poland-OLO_4895785,4895785,1996
Poland-OLO_4895788,4895788,1996
Poland-OLO_4895789,4895789,1996
Poland-OLO_48958881,48958881,1996
Poland-OLO_48958888,48958888,1996
Poland-OLO_48958889,48958889,1996
Poland-Special Services_48118913,48118913,1997
Poland-Special Services_48209,48209,1997
Poland-Special Services_482219888,482219888,1997
Poland-Special Services_482219889,482219889,1997
Poland-Special Services_4830,4830,1997
Poland-Special Services_48333335,48333335,1997
Poland-Special Services_4840,4840,1997
Poland-Special Services_4870,4870,1997
Poland-Special Services_4880,4880,1997
Portugal_351,351,1998
Portugal-Fixed Lisbon_35121,35121,1999
Portugal-Fixed Madeira and Azores_351291,351291,2000
Portugal-Fixed Madeira and Azores_351292,351292,2000
Portugal-Fixed Madeira and Azores_351295,351295,2000
Portugal-Fixed Madeira and Azores_351296,351296,2000
Portugal-Fixed Porto_35122,35122,2001
Portugal-Mobile Optimus_3511693,3511693,2002
Portugal-Mobile Optimus_3511893,3511893,2002
Portugal-Mobile Optimus_3516093,3516093,2002
Portugal-Mobile Optimus_3516393,3516393,2002
Portugal-Mobile Optimus_3516593,3516593,2002
Portugal-Mobile Optimus_3516693,3516693,2002
Portugal-Mobile Optimus_35193,35193,2002
Portugal-Mobile Others_351169,351169,2003
Portugal-Mobile Others_351189,351189,2003
Portugal-Mobile Others_3516,3516,2003
Portugal-Mobile Others_351609,351609,2003
Portugal-Mobile Others_351639,351639,2003
Portugal-Mobile Others_351659,351659,2003
Portugal-Mobile Others_3516690,3516690,2003
Portugal-Mobile Others_3516692,3516692,2003
Portugal-Mobile Others_3516694,3516694,2003
Portugal-Mobile Others_3516695,3516695,2003
Portugal-Mobile Others_3516697,3516697,2003
Portugal-Mobile Others_3516698,3516698,2003
Portugal-Mobile Others_3516699,3516699,2003
Portugal-Mobile Others_3519,3519,2003
Portugal-Mobile TMN_3511692,3511692,2004
Portugal-Mobile TMN_3511696,3511696,2004
Portugal-Mobile TMN_3511892,3511892,2004
Portugal-Mobile TMN_3511896,3511896,2004
Portugal-Mobile TMN_351609220,351609220,2004
Portugal-Mobile TMN_351609221,351609221,2004
Portugal-Mobile TMN_351609222,351609222,2004
Portugal-Mobile TMN_35160924,35160924,2004
Portugal-Mobile TMN_35160925,35160925,2004
Portugal-Mobile TMN_35160926,35160926,2004
Portugal-Mobile TMN_35160927,35160927,2004
Portugal-Mobile TMN_3516096,3516096,2004
Portugal-Mobile TMN_351639220,351639220,2004
Portugal-Mobile TMN_351639221,351639221,2004
Portugal-Mobile TMN_351639222,351639222,2004
Portugal-Mobile TMN_35163924,35163924,2004
Portugal-Mobile TMN_35163925,35163925,2004
Portugal-Mobile TMN_35163926,35163926,2004
Portugal-Mobile TMN_35163927,35163927,2004
Portugal-Mobile TMN_3516396,3516396,2004
Portugal-Mobile TMN_351659220,351659220,2004
Portugal-Mobile TMN_351659221,351659221,2004
Portugal-Mobile TMN_351659222,351659222,2004
Portugal-Mobile TMN_35165924,35165924,2004
Portugal-Mobile TMN_35165925,35165925,2004
Portugal-Mobile TMN_35165926,35165926,2004
Portugal-Mobile TMN_35165927,35165927,2004
Portugal-Mobile TMN_3516596,3516596,2004
Portugal-Mobile TMN_351669220,351669220,2004
Portugal-Mobile TMN_351669221,351669221,2004
Portugal-Mobile TMN_351669222,351669222,2004
Portugal-Mobile TMN_35166924,35166924,2004
Portugal-Mobile TMN_35166925,35166925,2004
Portugal-Mobile TMN_35166926,35166926,2004
Portugal-Mobile TMN_35166927,35166927,2004
Portugal-Mobile TMN_3516696,3516696,2004
Portugal-Mobile TMN_351922,351922,2004
Portugal-Mobile TMN_351924,351924,2004
Portugal-Mobile TMN_351925,351925,2004
Portugal-Mobile TMN_351926,351926,2004
Portugal-Mobile TMN_351927,351927,2004
Portugal-Mobile TMN_35196,35196,2004
Portugal-Mobile Vodafone_3511691,3511691,2005
Portugal-Mobile Vodafone_3511891,3511891,2005
Portugal-Mobile Vodafone_3516091,3516091,2005
Portugal-Mobile Vodafone_351609290,351609290,2005
Portugal-Mobile Vodafone_351609291,351609291,2005
Portugal-Mobile Vodafone_351609292,351609292,2005
Portugal-Mobile Vodafone_351609293,351609293,2005
Portugal-Mobile Vodafone_351609294,351609294,2005
Portugal-Mobile Vodafone_3516391,3516391,2005
Portugal-Mobile Vodafone_351639290,351639290,2005
Portugal-Mobile Vodafone_351639291,351639291,2005
Portugal-Mobile Vodafone_351639292,351639292,2005
Portugal-Mobile Vodafone_351639293,351639293,2005
Portugal-Mobile Vodafone_351639294,351639294,2005
Portugal-Mobile Vodafone_3516591,3516591,2005
Portugal-Mobile Vodafone_351659290,351659290,2005
Portugal-Mobile Vodafone_351659291,351659291,2005
Portugal-Mobile Vodafone_351659292,351659292,2005
Portugal-Mobile Vodafone_351659293,351659293,2005
Portugal-Mobile Vodafone_351659294,351659294,2005
Portugal-Mobile Vodafone_3516691,3516691,2005
Portugal-Mobile Vodafone_351669290,351669290,2005
Portugal-Mobile Vodafone_351669291,351669291,2005
Portugal-Mobile Vodafone_351669292,351669292,2005
Portugal-Mobile Vodafone_351669293,351669293,2005
Portugal-Mobile Vodafone_351669294,351669294,2005
Portugal-Mobile Vodafone_35191,35191,2005
Portugal-Mobile Vodafone_351921,351921,2005
Portugal-Mobile Vodafone_3519290,3519290,2005
Portugal-Mobile Vodafone_3519291,3519291,2005
Portugal-Mobile Vodafone_3519292,3519292,2005
Portugal-Mobile Vodafone_3519293,3519293,2005
Portugal-Mobile Vodafone_3519294,3519294,2005
Portugal-OLO_3512100,3512100,2006
Portugal-OLO_3512101,3512101,2006
Portugal-OLO_35121027,35121027,2006
Portugal-OLO_35121030,35121030,2006
Portugal-OLO_35121031,35121031,2006
Portugal-OLO_35121032,35121032,2006
Portugal-OLO_35121033,35121033,2006
Portugal-OLO_35121034,35121034,2006
Portugal-OLO_35121035,35121035,2006
Portugal-OLO_35121036,35121036,2006
Portugal-OLO_35121037,35121037,2006
Portugal-OLO_35121038,35121038,2006
Portugal-OLO_3512104,3512104,2006
Portugal-OLO_35121050,35121050,2006
Portugal-OLO_35121051,35121051,2006
Portugal-OLO_35121052,35121052,2006
Portugal-OLO_35121053,35121053,2006
Portugal-OLO_35121054,35121054,2006
Portugal-OLO_35121060,35121060,2006
Portugal-OLO_35121073,35121073,2006
Portugal-OLO_3512108,3512108,2006
Portugal-OLO_3512109,3512109,2006
Portugal-OLO_35121102,35121102,2006
Portugal-OLO_35121106,35121106,2006
Portugal-OLO_35121110,35121110,2006
Portugal-OLO_35121111,35121111,2006
Portugal-OLO_35121112,35121112,2006
Portugal-OLO_35121113,35121113,2006
Portugal-OLO_35121114,35121114,2006
Portugal-OLO_35121115,35121115,2006
Portugal-OLO_35121120,35121120,2006
Portugal-OLO_35121121,35121121,2006
Portugal-OLO_35121122,35121122,2006
Portugal-OLO_35121145,35121145,2006
Portugal-OLO_3512115,3512115,2006
Portugal-OLO_35121166,35121166,2006
Portugal-OLO_35121180,35121180,2006
Portugal-OLO_35121181,35121181,2006
Portugal-OLO_35121182,35121182,2006
Portugal-OLO_3512119,3512119,2006
Portugal-OLO_3512124,3512124,2006
Portugal-OLO_3512140,3512140,2006
Portugal-OLO_35121555,35121555,2006
Portugal-OLO_35121591,35121591,2006
Portugal-OLO_3512160,3512160,2006
Portugal-OLO_35121700,35121700,2006
Portugal-OLO_3512180,3512180,2006
Portugal-OLO_3512182,3512182,2006
Portugal-OLO_35121820,35121820,2006
Portugal-OLO_35121821,35121821,2006
Portugal-OLO_35121822,35121822,2006
Portugal-OLO_35121823,35121823,2006
Portugal-OLO_35121824,35121824,2006
Portugal-OLO_35121825,35121825,2006
Portugal-OLO_35121826,35121826,2006
Portugal-OLO_35121827,35121827,2006
Portugal-OLO_35121828,35121828,2006
Portugal-OLO_35121899,35121899,2006
Portugal-OLO_35121900,35121900,2006
Portugal-OLO_35121901,35121901,2006
Portugal-OLO_35122000,35122000,2006
Portugal-OLO_35122001,35122001,2006
Portugal-OLO_35122002,35122002,2006
Portugal-OLO_35122003,35122003,2006
Portugal-OLO_35122004,35122004,2006
Portugal-OLO_3512201,3512201,2006
Portugal-OLO_35122027,35122027,2006
Portugal-OLO_35122030,35122030,2006
Portugal-OLO_35122031,35122031,2006
Portugal-OLO_35122032,35122032,2006
Portugal-OLO_35122035,35122035,2006
Portugal-OLO_35122040,35122040,2006
Portugal-OLO_35122041,35122041,2006
Portugal-OLO_35122042,35122042,2006
Portugal-OLO_35122043,35122043,2006
Portugal-OLO_35122044,35122044,2006
Portugal-OLO_35122050,35122050,2006
Portugal-OLO_35122051,35122051,2006
Portugal-OLO_35122052,35122052,2006
Portugal-OLO_35122060,35122060,2006
Portugal-OLO_35122073,35122073,2006
Portugal-OLO_35122080,35122080,2006
Portugal-OLO_35122081,35122081,2006
Portugal-OLO_35122082,35122082,2006
Portugal-OLO_35122083,35122083,2006
Portugal-OLO_3512209,3512209,2006
Portugal-OLO_35122092,35122092,2006
Portugal-OLO_35122094,35122094,2006
Portugal-OLO_35122095,35122095,2006
Portugal-OLO_35122097,35122097,2006
Portugal-OLO_35122098,35122098,2006
Portugal-OLO_35122105,35122105,2006
Portugal-OLO_35122120,35122120,2006
Portugal-OLO_35122145,35122145,2006
Portugal-OLO_35122166,35122166,2006
Portugal-OLO_35122240,35122240,2006
Portugal-OLO_35122241,35122241,2006
Portugal-OLO_35122242,35122242,2006
Portugal-OLO_35122243,35122243,2006
Portugal-OLO_35122244,35122244,2006
Portugal-OLO_35122245,35122245,2006
Portugal-OLO_35122246,35122246,2006
Portugal-OLO_35122320,35122320,2006
Portugal-OLO_3512240,3512240,2006
Portugal-OLO_35122410,35122410,2006
Portugal-OLO_35122490,35122490,2006
Portugal-OLO_35122491,35122491,2006
Portugal-OLO_35122492,35122492,2006
Portugal-OLO_35122493,35122493,2006
Portugal-OLO_35122494,35122494,2006
Portugal-OLO_35122495,35122495,2006
Portugal-OLO_35122496,35122496,2006
Portugal-OLO_35122555,35122555,2006
Portugal-OLO_351227912,351227912,2006
Portugal-OLO_35122910,35122910,2006
Portugal-OLO_35122911,35122911,2006
Portugal-OLO_35123100,35123100,2006
Portugal-OLO_35123101,35123101,2006
Portugal-OLO_35123102,35123102,2006
Portugal-OLO_35123105,35123105,2006
Portugal-OLO_35123106,35123106,2006
Portugal-OLO_35123107,35123107,2006
Portugal-OLO_35123108,35123108,2006
Portugal-OLO_35123109,35123109,2006
Portugal-OLO_35123110,35123110,2006
Portugal-OLO_35123111,35123111,2006
Portugal-OLO_35123112,35123112,2006
Portugal-OLO_35123114,35123114,2006
Portugal-OLO_35123124,35123124,2006
Portugal-OLO_35123130,35123130,2006
Portugal-OLO_35123140,35123140,2006
Portugal-OLO_35123200,35123200,2006
Portugal-OLO_35123201,35123201,2006
Portugal-OLO_35123202,35123202,2006
Portugal-OLO_35123205,35123205,2006
Portugal-OLO_35123206,35123206,2006
Portugal-OLO_35123207,35123207,2006
Portugal-OLO_35123208,35123208,2006
Portugal-OLO_35123209,35123209,2006
Portugal-OLO_35123210,35123210,2006
Portugal-OLO_35123211,35123211,2006
Portugal-OLO_35123212,35123212,2006
Portugal-OLO_35123214,35123214,2006
Portugal-OLO_35123218,35123218,2006
Portugal-OLO_35123220,35123220,2006
Portugal-OLO_35123224,35123224,2006
Portugal-OLO_35123228,35123228,2006
Portugal-OLO_35123239,35123239,2006
Portugal-OLO_35123240,35123240,2006
Portugal-OLO_35123300,35123300,2006
Portugal-OLO_35123301,35123301,2006
Portugal-OLO_35123302,35123302,2006
Portugal-OLO_35123304,35123304,2006
Portugal-OLO_35123305,35123305,2006
Portugal-OLO_35123306,35123306,2006
Portugal-OLO_35123307,35123307,2006
Portugal-OLO_35123308,35123308,2006
Portugal-OLO_35123309,35123309,2006
Portugal-OLO_35123310,35123310,2006
Portugal-OLO_35123312,35123312,2006
Portugal-OLO_35123314,35123314,2006
Portugal-OLO_35123320,35123320,2006
Portugal-OLO_35123330,35123330,2006
Portugal-OLO_35123400,35123400,2006
Portugal-OLO_35123401,35123401,2006
Portugal-OLO_35123402,35123402,2006
Portugal-OLO_35123404,35123404,2006
Portugal-OLO_35123405,35123405,2006
Portugal-OLO_35123406,35123406,2006
Portugal-OLO_35123407,35123407,2006
Portugal-OLO_35123408,35123408,2006
Portugal-OLO_35123409,35123409,2006
Portugal-OLO_35123410,35123410,2006
Portugal-OLO_35123411,35123411,2006
Portugal-OLO_35123412,35123412,2006
Portugal-OLO_35123414,35123414,2006
Portugal-OLO_35123417,35123417,2006
Portugal-OLO_35123418,35123418,2006
Portugal-OLO_35123419,35123419,2006
Portugal-OLO_35123420,35123420,2006
Portugal-OLO_35123424,35123424,2006
Portugal-OLO_35123428,35123428,2006
Portugal-OLO_35123429,35123429,2006
Portugal-OLO_35123500,35123500,2006
Portugal-OLO_35123501,35123501,2006
Portugal-OLO_35123502,35123502,2006
Portugal-OLO_35123503,35123503,2006
Portugal-OLO_35123505,35123505,2006
Portugal-OLO_35123506,35123506,2006
Portugal-OLO_35123508,35123508,2006
Portugal-OLO_35123509,35123509,2006
Portugal-OLO_35123510,35123510,2006
Portugal-OLO_35123512,35123512,2006
Portugal-OLO_35123524,35123524,2006
Portugal-OLO_35123530,35123530,2006
Portugal-OLO_35123600,35123600,2006
Portugal-OLO_35123601,35123601,2006
Portugal-OLO_35123602,35123602,2006
Portugal-OLO_35123603,35123603,2006
Portugal-OLO_35123605,35123605,2006
Portugal-OLO_35123606,35123606,2006
Portugal-OLO_35123607,35123607,2006
Portugal-OLO_35123608,35123608,2006
Portugal-OLO_35123609,35123609,2006
Portugal-OLO_35123610,35123610,2006
Portugal-OLO_35123612,35123612,2006
Portugal-OLO_35123613,35123613,2006
Portugal-OLO_35123614,35123614,2006
Portugal-OLO_35123616,35123616,2006
Portugal-OLO_35123630,35123630,2006
Portugal-OLO_35123800,35123800,2006
Portugal-OLO_35123801,35123801,2006
Portugal-OLO_35123802,35123802,2006
Portugal-OLO_35123803,35123803,2006
Portugal-OLO_35123805,35123805,2006
Portugal-OLO_35123806,35123806,2006
Portugal-OLO_35123808,35123808,2006
Portugal-OLO_35123809,35123809,2006
Portugal-OLO_35123810,35123810,2006
Portugal-OLO_35123812,35123812,2006
Portugal-OLO_35123820,35123820,2006
Portugal-OLO_35123824,35123824,2006
Portugal-OLO_35123900,35123900,2006
Portugal-OLO_35123901,35123901,2006
Portugal-OLO_35123904,35123904,2006
Portugal-OLO_35123905,35123905,2006
Portugal-OLO_35123906,35123906,2006
Portugal-OLO_35123907,35123907,2006
Portugal-OLO_35123908,35123908,2006
Portugal-OLO_35123909,35123909,2006
Portugal-OLO_35123910,35123910,2006
Portugal-OLO_35123911,35123911,2006
Portugal-OLO_35123912,35123912,2006
Portugal-OLO_35123914,35123914,2006
Portugal-OLO_35123915,35123915,2006
Portugal-OLO_35123916,35123916,2006
Portugal-OLO_35123917,35123917,2006
Portugal-OLO_35123924,35123924,2006
Portugal-OLO_35123930,35123930,2006
Portugal-OLO_35123931,35123931,2006
Portugal-OLO_35124100,35124100,2006
Portugal-OLO_35124101,35124101,2006
Portugal-OLO_35124102,35124102,2006
Portugal-OLO_35124105,35124105,2006
Portugal-OLO_35124106,35124106,2006
Portugal-OLO_35124107,35124107,2006
Portugal-OLO_35124109,35124109,2006
Portugal-OLO_35124110,35124110,2006
Portugal-OLO_35124112,35124112,2006
Portugal-OLO_35124113,35124113,2006
Portugal-OLO_35124120,35124120,2006
Portugal-OLO_35124124,35124124,2006
Portugal-OLO_35124140,35124140,2006
Portugal-OLO_35124200,35124200,2006
Portugal-OLO_35124201,35124201,2006
Portugal-OLO_35124202,35124202,2006
Portugal-OLO_35124203,35124203,2006
Portugal-OLO_35124205,35124205,2006
Portugal-OLO_35124206,35124206,2006
Portugal-OLO_35124209,35124209,2006
Portugal-OLO_35124210,35124210,2006
Portugal-OLO_35124212,35124212,2006
Portugal-OLO_35124213,35124213,2006
Portugal-OLO_35124224,35124224,2006
Portugal-OLO_35124230,35124230,2006
Portugal-OLO_35124300,35124300,2006
Portugal-OLO_35124301,35124301,2006
Portugal-OLO_35124302,35124302,2006
Portugal-OLO_35124304,35124304,2006
Portugal-OLO_35124305,35124305,2006
Portugal-OLO_35124306,35124306,2006
Portugal-OLO_35124307,35124307,2006
Portugal-OLO_35124308,35124308,2006
Portugal-OLO_35124309,35124309,2006
Portugal-OLO_35124310,35124310,2006
Portugal-OLO_35124311,35124311,2006
Portugal-OLO_35124312,35124312,2006
Portugal-OLO_35124313,35124313,2006
Portugal-OLO_35124315,35124315,2006
Portugal-OLO_35124320,35124320,2006
Portugal-OLO_35124324,35124324,2006
Portugal-OLO_3512440,3512440,2006
Portugal-OLO_35124400,35124400,2006
Portugal-OLO_35124401,35124401,2006
Portugal-OLO_35124402,35124402,2006
